date,pm25,pm10,co,no2,so2,o3,AQI,tempmax,tempmin,temp,humidity,dew,windspeed,winddir,windgust,precip,cloudcover,visibility,sealevelpressure
2017-05-14,206.0,130.0,12.0,28.0,8.0,22.0,206.0,44.0,29.9,37.3,25.8,13.2,18.4,291.2,38.9,0.0,10.6,3.6,1002.2
2017-05-15,152.0,234.0,10.0,25.0,10.0,38.0,234.0,46.0,29.5,37.7,22.9,11.5,14.8,274.3,33.2,0.0,10.8,3.9,1000.4
2017-05-16,180.0,112.0,9.0,15.0,6.0,32.0,180.0,43.0,30.9,36.3,28.4,14.8,16.6,304.0,42.1,0.0,31.3,3.3,1000.5
2017-05-17,145.0,112.0,11.0,26.0,10.0,30.0,145.0,38.0,28.1,32.5,39.1,16.4,18.2,296.7,36.4,0.489,56.9,3.4,1003.1
2017-05-18,160.0,117.0,8.0,39.0,9.0,26.0,160.0,40.0,28.3,34.4,36.6,16.8,18.5,242.6,28.1,0.0,36.0,3.9,1003.2
2017-05-19,147.0,156.0,10.0,45.0,4.0,30.0,156.0,42.0,29.1,33.4,38.5,16.7,27.7,221.6,46.4,0.207,42.6,3.5,1003.2
2017-05-20,144.0,262.0,14.0,27.0,7.0,29.0,262.0,39.0,29.7,34.1,33.9,15.7,22.1,260.6,35.3,0.0,49.7,3.2,1002.8
2017-05-21,176.0,183.0,15.0,29.0,6.0,6.0,183.0,39.2,26.0,32.0,43.1,17.1,20.4,313.0,37.1,0.374,39.0,2.8,1002.0
2017-05-22,163.0,132.0,13.0,30.0,7.0,32.0,163.0,30.4,26.0,27.8,55.6,18.0,16.5,304.1,27.7,0.2,69.3,2.9,1005.5
2017-05-23,157.0,115.0,12.0,33.0,9.0,31.0,157.0,40.0,24.0,32.9,43.2,17.2,14.5,321.0,31.7,0.0,23.8,3.8,1004.6
2017-05-24,162.0,110.0,15.0,34.0,9.0,56.0,162.0,41.1,28.5,35.4,39.1,18.9,14.5,108.9,19.8,0.0,39.0,3.2,1002.8
2017-05-25,146.0,134.0,12.0,34.0,11.0,37.0,146.0,42.2,29.9,36.0,33.1,16.6,14.6,290.5,27.7,0.0,22.2,3.4,1001.4
2017-05-26,161.0,137.0,7.0,23.0,7.0,27.0,161.0,45.0,30.3,37.9,30.5,16.3,27.7,79.2,46.4,0.0,2.8,3.8,999.9
2017-05-27,134.0,65.0,8.0,20.0,5.0,20.0,134.0,41.0,30.0,34.5,41.3,19.3,24.1,106.2,41.8,0.0,1.3,3.4,999.4
2017-05-28,102.0,64.0,9.0,24.0,9.0,17.0,102.0,38.2,26.0,31.8,55.1,21.2,27.4,110.5,42.5,1.242,26.8,4.2,1000.0
2017-05-29,123.0,70.0,10.0,27.0,7.0,31.0,123.0,33.9,23.0,29.1,63.7,21.1,21.8,86.5,37.1,5.066,44.4,2.9,1000.7
2017-05-30,140.0,72.0,16.0,24.0,7.0,14.0,140.0,38.0,26.0,31.8,53.3,20.3,18.4,106.0,19.4,0.0,18.4,3.6,999.1
2017-05-31,133.0,97.0,15.0,26.0,7.0,35.0,133.0,34.0,25.0,29.0,66.7,21.9,22.3,117.1,36.4,8.088,47.0,3.2,1000.9
2017-06-01,170.0,126.0,14.0,26.0,6.0,38.0,170.0,37.0,25.7,32.2,55.7,21.4,20.2,280.6,30.6,0.0,30.5,3.4,1002.3
2017-06-02,178.0,126.0,15.0,28.0,6.0,29.0,178.0,42.0,27.0,34.6,44.3,19.0,18.0,283.5,29.2,0.0,0.0,3.2,1002.0
2017-06-03,161.0,161.0,9.0,23.0,7.0,21.0,161.0,44.0,30.5,37.6,32.2,16.6,18.6,285.8,37.4,0.0,0.0,4.0,999.6
2017-06-04,191.0,122.0,7.0,18.0,4.0,12.0,191.0,47.9,32.3,39.8,24.3,14.7,22.3,276.0,40.7,0.0,0.0,3.8,998.5
2017-06-05,126.0,127.0,14.0,16.0,4.0,12.0,127.0,46.0,34.3,40.0,30.1,18.8,27.5,270.6,46.4,0.0,0.0,3.9,999.1
2017-06-06,151.0,76.0,9.0,17.0,7.0,12.0,151.0,44.0,32.1,38.1,34.9,19.3,20.6,259.5,38.9,0.0,11.7,4.2,1001.2
2017-06-07,101.0,68.0,9.0,20.0,9.0,19.0,101.0,37.0,27.0,31.7,51.2,20.0,29.5,78.0,48.2,0.0,42.3,3.8,1005.4
2017-06-08,104.0,102.0,15.0,25.0,10.0,36.0,104.0,37.9,28.0,31.4,54.0,20.6,22.2,63.9,33.5,0.11,55.2,4.1,1003.7
2017-06-09,160.0,115.0,12.0,25.0,9.0,30.0,160.0,39.0,27.9,32.9,51.6,21.2,16.6,51.0,19.4,0.0,52.2,3.3,1002.3
2017-06-10,153.0,82.0,10.0,19.0,6.0,31.0,153.0,40.2,28.7,33.7,45.9,19.9,28.0,271.4,46.4,0.0,57.2,2.9,1001.2
2017-06-11,123.0,81.0,11.0,25.0,7.0,27.0,123.0,38.5,26.0,32.3,42.8,17.3,22.3,348.7,37.1,0.0,25.2,3.4,1001.3
2017-06-12,138.0,97.0,11.0,25.0,6.0,17.0,138.0,42.0,26.9,35.1,38.0,17.6,22.3,313.5,40.7,0.0,8.0,3.8,999.4
2017-06-13,161.0,135.0,8.0,22.0,7.0,25.0,161.0,43.0,26.4,36.4,35.8,17.8,25.7,269.9,40.7,1.956,43.0,3.5,998.9
2017-06-14,180.0,223.0,9.0,18.0,8.0,27.0,223.0,42.0,29.9,34.6,36.1,17.0,20.5,271.3,34.7,0.0,28.9,3.6,1000.9
2017-06-15,238.0,110.0,12.0,27.0,8.0,26.0,238.0,41.0,29.0,34.8,36.8,17.3,16.4,296.1,42.5,0.0,36.3,3.2,1001.3
2017-06-16,154.0,73.0,10.0,20.0,7.0,18.0,154.0,34.1,23.0,28.7,67.6,21.6,18.4,125.7,37.1,29.703,58.7,2.9,1001.9
2017-06-17,144.0,183.0,10.0,15.0,5.0,17.0,183.0,30.7,26.0,28.5,70.3,22.5,18.5,206.6,33.5,0.077,70.2,2.9,1001.7
2017-06-18,200.0,158.0,12.0,21.0,7.0,18.0,200.0,36.0,25.9,31.0,65.2,23.5,22.2,255.8,33.5,0.587,38.1,2.8,1000.2
2017-06-19,181.0,56.0,13.0,18.0,5.0,18.0,181.0,37.1,26.0,31.5,69.0,24.7,21.6,285.8,46.4,0.746,57.7,2.9,998.2
2017-06-20,97.0,81.0,16.0,21.0,6.0,15.0,97.0,32.7,24.0,27.5,78.9,23.2,18.4,63.9,39.2,12.132,55.8,3.2,999.9
2017-06-21,146.0,85.0,10.0,14.0,5.0,21.0,146.0,32.9,24.7,28.7,76.7,24.1,22.3,20.8,34.6,0.792,56.9,2.8,1000.1
2017-06-22,132.0,83.0,10.0,17.0,6.0,25.0,132.0,33.8,26.5,30.3,67.0,23.3,20.5,283.0,34.9,0.066,36.9,3.2,1001.1
2017-06-23,122.0,93.0,14.0,20.0,7.0,40.0,122.0,36.1,27.7,32.0,61.7,23.3,14.8,312.5,28.1,0.0,27.0,3.3,1000.9
2017-06-24,133.0,107.0,11.0,23.0,7.0,30.0,133.0,38.0,28.3,33.7,56.9,23.7,11.0,51.4,22.0,0.0,20.1,3.4,998.7
2017-06-25,159.0,88.0,11.0,18.0,8.0,30.0,159.0,40.0,30.3,35.2,55.9,24.6,14.6,94.5,25.6,0.0,26.7,3.5,998.4
2017-06-26,140.0,82.0,11.0,19.0,7.0,20.0,140.0,38.6,31.0,34.6,60.4,25.6,18.4,92.3,30.2,0.1,33.8,3.6,999.6
2017-06-27,112.0,64.0,13.0,20.0,6.0,12.0,112.0,40.4,31.0,34.9,60.7,26.0,18.4,92.3,37.1,0.2,47.2,3.5,999.3
2017-06-28,91.0,56.0,11.0,19.0,6.0,9.0,91.0,34.0,25.7,29.3,79.3,25.1,18.4,22.7,37.8,17.352,81.8,2.9,1000.6
2017-06-29,80.0,60.0,15.0,21.0,6.0,5.0,80.0,30.0,25.0,27.8,87.8,25.6,16.3,104.3,31.3,13.119,85.6,2.4,1000.5
2017-06-30,83.0,69.0,23.0,19.0,7.0,26.0,83.0,31.6,26.3,27.7,91.9,26.2,14.3,101.1,22.7,23.732,76.9,2.2,998.1
2017-07-01,122.0,57.0,13.0,16.0,6.0,18.0,122.0,35.0,26.2,29.4,86.6,26.8,22.3,147.8,20.5,24.912,72.1,2.3,996.7
2017-07-02,82.0,71.0,12.0,14.0,5.0,19.0,82.0,30.2,26.0,28.2,90.6,26.5,14.8,100.7,25.6,24.538,76.2,2.3,997.9
2017-07-03,130.0,102.0,12.0,11.0,4.0,12.0,130.0,35.1,26.7,31.4,77.4,26.7,14.4,296.7,22.7,0.0,51.7,2.9,998.2
2017-07-04,112.0,141.0,8.0,10.0,4.0,11.0,141.0,36.0,27.9,32.3,71.8,26.4,22.1,261.0,46.1,0.022,47.5,4.3,996.6
2017-07-05,123.0,90.0,11.0,20.0,6.0,20.0,123.0,34.9,29.3,32.3,66.4,25.2,14.9,256.7,35.6,0.1,61.9,3.9,997.7
2017-07-06,122.0,80.0,13.0,19.0,6.0,22.0,122.0,35.0,26.0,30.7,72.9,25.1,16.6,120.3,35.3,6.044,67.4,3.3,1000.0
2017-07-07,115.0,88.0,10.0,13.0,4.0,20.0,115.0,36.0,26.0,30.5,75.7,25.5,14.6,74.8,33.8,0.22,66.0,3.2,1001.3
2017-07-08,112.0,100.0,8.0,14.0,4.0,16.0,112.0,36.8,28.7,32.7,66.2,25.3,16.5,309.2,37.8,0.0,49.4,3.6,1001.3
2017-07-09,124.0,94.0,4.0,12.0,4.0,12.0,124.0,39.0,30.5,34.6,56.1,24.2,15.4,279.2,38.5,0.0,48.4,4.0,1000.0
2017-07-10,109.0,81.0,7.0,18.0,6.0,13.0,109.0,38.0,31.0,34.4,53.8,23.5,17.6,280.6,33.5,0.004,51.4,4.0,1000.3
2017-07-11,104.0,60.0,7.0,16.0,5.0,9.0,104.0,36.2,27.0,30.4,74.5,25.1,14.4,126.0,31.0,0.484,73.4,4.0,1001.1
2017-07-12,76.0,64.0,8.0,17.0,9.0,10.0,76.0,33.0,25.9,29.1,82.0,25.6,18.4,129.7,31.0,9.846,72.9,3.4,1002.4
2017-07-13,82.0,68.0,9.0,17.0,6.0,13.0,82.0,34.1,27.0,30.6,72.3,24.9,20.5,93.3,37.4,0.2,51.7,4.2,1001.5
2017-07-14,89.0,67.0,10.0,18.0,6.0,11.0,89.0,36.0,28.4,31.7,69.7,25.3,18.2,93.9,37.8,0.0,46.0,3.8,1000.9
2017-07-15,105.0,69.0,12.0,17.0,5.0,15.0,105.0,35.0,28.1,30.8,76.8,26.2,21.7,100.4,34.2,0.11,48.4,3.7,1001.0
2017-07-16,126.0,72.0,16.0,20.0,7.0,5.0,126.0,36.0,28.7,31.7,76.0,26.8,14.6,102.6,31.0,0.0,59.9,3.0,1000.4
2017-07-17,118.0,63.0,11.0,18.0,6.0,16.0,118.0,33.0,27.9,29.6,83.7,26.5,18.2,81.8,33.5,2.396,65.5,2.9,1000.9
2017-07-18,113.0,79.0,13.0,16.0,5.0,21.0,113.0,37.0,27.0,32.3,72.6,26.3,12.9,103.4,28.8,1.9,60.7,3.5,1000.7
2017-07-19,130.0,59.0,17.0,22.0,5.0,7.0,130.0,38.0,29.3,33.4,68.2,26.5,12.8,70.8,19.8,0.978,49.4,3.1,999.6
2017-07-20,88.0,57.0,6.0,15.0,5.0,12.0,88.0,34.0,26.0,30.2,80.1,26.2,14.8,88.1,33.5,7.572,63.7,3.2,998.9
2017-07-21,88.0,52.0,6.0,14.0,3.0,9.0,88.0,36.0,28.5,31.8,72.7,26.1,18.8,80.8,47.2,0.0,54.8,3.9,998.9
2017-07-22,122.0,64.0,6.0,14.0,2.0,8.0,122.0,33.1,27.0,29.4,80.8,25.6,20.5,91.7,41.8,7.912,72.6,3.5,999.3
2017-07-23,102.0,66.0,5.0,14.0,2.0,6.0,102.0,33.3,26.7,29.1,86.0,26.3,21.9,95.0,51.1,12.154,76.5,2.9,998.4
2017-07-24,62.0,64.0,7.0,14.0,4.0,6.0,64.0,32.8,26.9,29.0,84.7,26.1,18.3,103.4,42.8,5.934,78.1,3.0,997.9
2017-07-25,70.0,88.0,2.0,13.0,5.0,5.0,88.0,32.6,26.7,28.8,86.7,26.2,16.6,95.7,33.8,9.802,74.2,2.8,998.1
2017-07-26,76.0,80.0,2.5,12.0,5.0,8.0,80.0,34.1,26.7,30.4,77.9,25.9,18.4,113.3,35.3,0.0,60.8,3.2,1000.4
2017-07-27,51.0,78.0,3.0,16.0,9.0,7.0,78.0,34.6,29.1,31.4,73.0,25.8,16.4,102.7,33.1,0.0,64.3,3.8,1002.1
2017-07-28,92.0,72.0,3.0,13.0,6.0,9.0,92.0,34.1,27.5,30.6,77.1,26.1,22.3,89.0,45.0,7.934,57.8,4.0,1002.6
2017-07-29,97.0,62.0,4.0,12.0,6.0,10.0,97.0,34.3,27.7,30.3,79.2,26.1,20.5,115.0,46.4,0.0,55.1,4.0,1002.5
2017-07-30,46.0,65.0,4.0,13.0,5.0,5.0,65.0,34.0,28.0,30.4,75.3,25.4,16.4,161.4,28.4,0.0,74.6,4.3,1002.2
2017-07-31,75.0,66.0,2.0,9.0,5.0,7.0,75.0,30.2,26.7,28.2,90.0,26.3,18.1,241.0,19.1,23.956,82.2,3.0,1002.5
2017-08-01,59.0,81.0,2.0,8.0,5.0,9.0,81.0,30.1,26.4,27.6,93.6,26.5,16.6,252.0,24.1,0.982,86.9,2.4,1002.4
2017-08-02,81.0,76.0,4.5,12.0,5.5,10.5,81.0,31.0,27.0,29.1,83.8,26.0,18.4,276.7,31.0,0.0,80.1,2.9,1002.0
2017-08-05,128.0,107.0,13.0,17.0,7.0,9.0,128.0,34.5,27.0,30.9,71.1,24.8,13.0,267.4,24.5,0.0,63.6,3.0,1000.2
2017-08-06,151.0,71.0,7.0,16.0,6.0,12.0,151.0,36.1,28.9,31.7,72.2,25.9,15.3,282.5,20.5,0.996,66.5,3.3,1001.6
2017-08-07,133.0,57.0,10.0,16.0,6.0,15.0,133.0,33.1,26.0,29.8,84.2,26.8,10.8,295.1,24.1,15.33,74.7,2.8,1002.6
2017-08-08,122.0,71.0,20.0,14.0,3.0,4.0,122.0,34.1,27.3,29.8,85.0,26.8,18.0,59.3,18.4,4.044,76.3,2.7,1002.6
2017-08-09,126.0,94.0,6.0,13.0,2.0,11.0,126.0,32.0,27.1,29.2,90.5,27.4,11.1,274.9,18.7,1.007,80.3,2.4,1001.7
2017-08-10,118.0,80.0,7.0,8.0,2.0,8.0,118.0,34.0,27.8,30.8,81.7,27.2,18.4,273.7,34.2,0.0,69.4,3.1,1000.2
2017-08-11,75.0,77.0,8.0,9.0,3.0,8.0,77.0,35.0,28.0,31.3,73.7,26.0,23.8,265.0,40.0,0.0,71.0,3.5,999.5
2017-08-12,57.0,85.0,7.0,9.0,2.0,9.0,85.0,35.0,27.9,31.1,70.9,25.1,18.5,256.5,37.8,0.0,61.9,3.7,999.3
2017-08-13,63.0,86.0,7.0,9.0,2.0,21.0,86.0,34.1,27.0,30.9,71.2,24.9,18.4,251.0,39.6,0.0,52.1,3.9,1001.4
2017-08-14,76.0,74.0,7.0,11.0,2.5,16.0,76.0,36.0,27.0,31.3,68.8,24.7,14.8,260.8,25.9,0.0,57.9,4.0,1004.6
2017-08-15,128.0,68.0,5.0,13.0,4.0,12.0,128.0,36.1,28.1,31.8,68.5,25.2,15.0,269.0,30.6,0.0,55.9,4.0,1003.6
2017-08-16,93.0,62.0,7.0,13.0,3.0,11.0,93.0,36.0,27.0,31.8,67.5,24.7,23.2,282.6,36.4,0.1,37.5,3.9,1001.4
2017-08-17,97.0,72.0,6.0,14.0,3.0,14.0,97.0,37.0,28.9,32.7,64.2,24.8,22.1,285.1,36.4,0.0,45.6,3.9,1000.3
2017-08-18,110.0,47.0,13.0,18.0,4.0,4.0,110.0,38.0,29.0,33.1,64.1,25.1,14.8,302.5,33.5,0.0,45.2,4.2,1001.4
2017-08-19,104.0,39.0,9.0,14.0,3.0,8.0,104.0,31.0,26.1,28.6,87.6,26.3,14.8,102.7,26.3,24.022,70.9,3.0,1004.1
2017-08-20,75.0,41.0,8.0,15.0,4.0,7.0,75.0,34.5,27.0,30.8,77.9,26.2,18.1,106.4,32.4,0.0,47.3,3.9,1003.8
2017-08-21,77.0,54.0,10.0,16.0,3.0,6.0,77.0,35.0,28.0,31.5,74.7,26.2,16.6,109.3,31.7,0.0,47.4,3.5,1002.5
2017-08-22,121.0,51.0,13.0,18.0,3.0,6.0,121.0,34.3,28.7,30.6,79.0,26.4,16.3,108.1,28.1,4.894,62.0,3.4,1002.4
2017-08-23,106.0,43.0,6.0,10.0,2.0,3.0,106.0,34.0,26.3,28.7,87.9,26.4,16.1,132.7,24.5,23.317,79.4,2.8,1004.0
2017-08-24,96.0,60.0,3.0,20.0,3.0,11.0,96.0,34.0,25.3,29.7,79.6,25.7,12.6,117.6,17.6,0.0,68.1,2.5,1003.4
2017-08-25,128.0,54.0,9.0,14.0,2.0,8.0,128.0,34.1,24.1,29.2,82.8,25.8,20.2,110.2,33.5,28.406,69.9,2.5,1001.8
2017-08-26,116.0,49.0,12.0,12.0,3.0,13.0,116.0,34.0,25.3,28.5,83.8,25.4,14.9,66.6,33.5,1.308,74.8,2.7,1000.9
2017-08-27,99.0,42.0,9.0,14.0,4.0,6.0,99.0,36.0,24.7,29.6,76.7,24.7,17.8,54.9,23.8,2.956,51.3,3.7,1001.2
2017-08-28,71.0,40.0,11.0,12.0,5.0,4.0,71.0,32.1,27.0,29.0,79.5,25.0,21.8,95.4,55.4,0.013,69.5,3.9,1002.6
2017-08-29,71.0,40.0,12.0,14.0,5.0,7.0,71.0,34.1,27.0,30.2,75.5,25.2,23.7,95.9,54.4,0.022,67.5,3.6,1002.2
2017-08-30,78.0,38.0,4.0,14.0,3.0,4.0,78.0,34.3,26.0,29.9,80.6,26.0,22.2,99.5,44.3,14.758,68.7,3.2,1003.1
2017-08-31,78.0,28.0,5.0,10.0,2.0,5.0,78.0,31.1,25.1,27.0,94.2,25.9,16.5,111.4,28.4,24.836,86.2,2.5,1004.1
2017-09-01,58.0,32.0,4.333333333333333,8.0,2.0,5.0,58.0,31.5,25.7,27.9,87.9,25.6,18.4,243.7,34.6,13.934,87.3,3.0,1003.9
2017-09-02,58.0,40.0,3.666666666666667,7.0,2.0,10.0,58.0,30.3,26.7,27.8,83.3,24.6,25.9,269.5,29.5,3.934,70.8,3.4,1004.1
2017-09-03,71.0,53.0,3.0,8.0,2.0,9.0,71.0,34.0,25.0,29.6,76.8,24.9,12.8,278.3,22.0,0.0,38.1,4.0,1004.6
2017-09-04,94.0,49.0,7.0,9.0,2.0,11.0,94.0,35.0,27.0,30.4,75.8,25.5,16.6,282.2,37.1,0.0,46.1,3.5,1005.7
2017-09-05,76.0,31.0,10.0,12.0,2.0,2.0,76.0,34.1,25.0,29.4,75.9,24.4,20.5,286.2,38.9,4.892,43.9,4.0,1005.7
2017-09-06,69.0,52.5,11.0,11.5,2.5,10.5,69.0,34.1,26.0,29.7,73.8,24.3,15.2,269.6,33.5,0.0,58.6,3.6,1005.7
2017-09-08,128.0,90.0,13.0,12.0,3.0,14.0,128.0,35.0,26.9,30.5,74.4,25.1,14.7,321.9,22.3,0.0,34.3,3.4,1007.1
2017-09-09,149.0,74.0,12.0,11.0,3.0,19.0,149.0,35.0,27.0,30.6,73.4,25.1,14.6,311.4,27.4,0.0,36.7,3.2,1005.6
2017-09-10,142.0,73.0,9.0,11.0,3.0,19.0,142.0,37.0,27.5,32.2,64.0,24.0,14.6,330.2,22.0,0.0,26.0,3.2,1006.1
2017-09-11,135.0,61.0,8.0,11.0,2.0,15.0,135.0,35.8,27.9,31.5,67.1,24.3,20.2,335.0,25.2,0.0,45.3,3.6,1007.7
2017-09-12,121.0,70.0,13.0,12.0,3.0,19.0,121.0,36.0,26.0,30.7,70.4,24.4,16.2,307.5,23.0,0.0,37.9,3.6,1008.1
2017-09-13,147.0,90.0,12.0,13.0,3.0,23.0,147.0,37.0,27.5,32.0,66.5,24.6,12.9,326.3,19.8,0.0,30.1,3.6,1007.5
2017-09-14,165.0,80.0,8.0,12.0,3.0,20.0,165.0,35.0,28.2,31.7,67.8,24.8,10.9,343.7,20.5,0.0,49.9,2.8,1007.1
2017-09-15,144.0,83.0,13.0,17.0,4.0,14.0,144.0,36.0,28.1,31.8,62.8,23.2,18.2,331.8,21.6,0.0,29.4,3.4,1006.1
2017-09-16,152.0,68.0,9.0,13.0,3.0,16.0,152.0,32.0,27.5,29.5,72.2,23.9,14.4,314.3,21.6,0.0,73.2,3.1,1005.9
2017-09-17,133.0,73.0,7.0,13.0,3.0,20.0,133.0,34.6,25.0,29.5,71.8,23.5,18.4,303.8,29.5,0.0,64.0,3.3,1005.4
2017-09-18,139.0,86.0,13.0,21.0,4.0,28.0,139.0,36.5,24.0,30.1,65.5,22.3,22.2,305.5,27.7,0.0,25.1,3.6,1004.6
2017-09-19,153.0,88.0,17.0,21.0,3.0,35.0,153.0,36.3,26.1,31.3,58.5,21.9,14.8,345.6,28.1,0.0,23.2,3.7,1004.3
2017-09-20,165.0,67.0,10.0,18.0,3.0,8.0,165.0,38.0,25.7,31.4,56.3,21.1,16.2,344.4,18.7,0.0,3.2,3.6,1003.7
2017-09-21,127.0,29.0,9.0,14.0,3.0,3.0,127.0,34.8,26.0,30.0,70.7,24.0,18.4,126.8,28.8,0.0,51.0,3.3,1003.8
2017-09-22,61.0,34.0,9.0,12.0,3.0,2.0,61.0,28.0,24.7,26.0,89.7,24.1,22.0,69.5,34.6,32.264,85.3,3.0,1004.5
2017-09-23,55.0,59.0,10.0,12.0,3.0,9.0,59.0,26.0,24.0,24.6,94.3,23.7,14.8,344.4,35.6,10.337,89.8,2.9,1006.0
2017-09-24,112.0,79.0,13.0,13.0,2.0,14.0,112.0,31.0,23.0,26.2,86.5,23.6,14.8,313.8,27.0,0.0,59.2,2.9,1008.0
2017-09-25,139.0,88.0,17.0,12.0,3.0,13.0,139.0,34.3,23.0,29.0,75.8,23.9,16.5,298.7,28.8,0.0,3.7,2.8,1006.1
2017-09-26,150.0,100.0,20.0,17.0,4.0,25.0,150.0,35.0,26.0,30.1,71.3,23.8,14.6,312.9,25.6,0.0,10.9,2.9,1006.8
2017-09-27,165.0,98.0,19.0,16.0,3.0,22.0,165.0,37.0,25.3,30.5,63.7,22.0,11.0,323.2,19.1,0.0,4.1,2.9,1007.4
2017-09-28,161.0,101.0,20.0,16.0,4.0,25.0,161.0,37.0,25.3,30.7,62.1,21.9,12.1,320.8,19.1,0.0,6.1,3.5,1006.4
2017-09-29,164.0,97.0,13.0,15.0,3.0,24.0,164.0,36.0,24.0,30.2,64.4,22.2,12.9,310.4,23.8,0.0,0.0,3.3,1006.0
2017-09-30,154.0,95.0,14.0,16.0,3.0,19.0,154.0,36.0,23.0,29.8,59.6,20.3,17.9,302.2,21.6,0.0,0.0,3.2,1008.1
2017-10-01,149.0,87.0,15.0,15.0,4.0,15.0,149.0,36.0,23.5,29.4,53.3,18.0,18.4,320.7,23.4,0.0,0.0,3.6,1008.0
2017-10-02,135.0,97.0,13.0,17.0,4.0,23.0,135.0,36.0,23.0,29.5,51.1,17.3,22.3,306.6,33.5,0.0,0.0,4.0,1007.1
2017-10-03,157.0,104.0,15.0,19.0,3.0,24.0,157.0,36.0,22.0,29.0,58.3,19.2,20.3,319.4,25.9,0.0,0.0,3.2,1008.2
2017-10-04,163.0,108.0,12.0,19.0,3.0,19.0,163.0,36.1,23.9,29.6,60.1,20.0,18.4,320.1,21.6,0.0,0.0,3.3,1009.6
2017-10-05,162.0,100.0,11.0,20.0,4.0,18.0,162.0,37.0,24.9,30.5,52.3,18.6,18.4,340.3,23.0,0.0,0.0,3.4,1009.4
2017-10-06,155.0,104.0,11.0,21.0,4.0,23.0,155.0,36.0,24.7,30.7,44.8,16.5,18.1,314.6,21.6,0.0,0.0,3.5,1009.4
2017-10-07,165.0,120.0,18.0,18.0,4.0,25.0,165.0,35.1,21.1,28.8,53.6,17.7,16.2,313.4,19.1,0.0,0.0,3.3,1008.8
2017-10-08,186.0,116.0,20.0,22.0,4.0,12.0,186.0,35.0,23.0,28.9,58.0,19.3,11.0,0.5,19.1,0.0,0.0,2.5,1007.9
2017-10-09,179.0,127.0,4.0,22.0,4.0,11.0,179.0,36.0,22.1,28.8,57.1,18.7,11.0,112.2,22.0,0.0,0.0,2.8,1008.2
2017-10-10,195.0,118.0,7.0,20.0,4.0,11.0,195.0,36.0,23.9,29.2,56.5,18.9,10.9,90.7,21.2,0.0,7.8,2.8,1007.8
2017-10-11,183.0,132.0,21.0,22.0,4.0,13.0,183.0,35.0,23.5,29.1,56.6,19.1,10.8,90.3,19.1,0.0,8.1,2.9,1007.8
2017-10-12,199.0,129.0,19.0,21.0,3.0,13.0,199.0,35.0,23.0,28.7,58.6,19.0,12.8,304.3,18.0,0.0,5.4,2.6,1007.6
2017-10-13,192.0,123.0,28.0,26.0,13.0,15.0,192.0,36.0,23.0,28.5,54.1,17.4,18.0,304.9,24.5,0.0,0.1,2.8,1005.9
2017-10-14,190.0,144.0,26.0,23.0,5.0,11.0,190.0,37.0,22.2,28.9,50.3,16.3,14.4,315.9,21.2,0.0,0.1,2.9,1005.5
2017-10-15,201.0,158.0,29.0,26.0,6.0,10.0,201.0,36.1,21.3,28.5,48.2,15.4,9.4,322.1,15.8,0.0,0.0,2.7,1006.0
2017-10-16,195.0,143.0,18.0,23.0,4.0,12.0,195.0,36.0,21.2,28.0,47.0,14.5,9.3,341.7,20.9,0.0,0.0,2.6,1006.8
2017-10-17,195.0,152.0,16.0,25.0,5.0,10.0,195.0,35.0,20.5,27.2,50.7,15.0,18.1,309.5,23.8,0.0,0.0,2.7,1008.5
2017-10-18,207.0,159.0,11.0,19.0,7.0,15.0,207.0,35.0,21.3,27.6,49.4,15.2,18.2,330.5,27.4,0.0,0.0,2.8,1009.4
2017-10-19,232.0,488.0,29.0,25.0,12.0,12.0,488.0,36.0,19.0,27.8,55.9,16.8,9.4,318.0,20.2,0.0,0.0,2.5,1009.6
2017-10-20,356.0,240.0,22.0,23.0,10.0,19.0,356.0,36.0,21.0,28.2,51.9,16.4,12.7,325.9,17.6,0.0,0.0,2.0,1008.8
2017-10-21,311.0,150.0,13.0,29.0,11.0,22.0,311.0,35.0,21.1,27.2,50.5,15.1,16.3,327.4,29.5,0.0,0.0,2.2,1007.8
2017-10-22,215.0,147.0,12.0,26.0,12.0,23.0,215.0,36.1,19.0,27.4,49.5,14.2,9.2,341.6,24.1,0.0,0.0,2.5,1006.5
2017-10-23,203.0,178.0,16.0,27.0,10.0,17.0,203.0,36.0,18.0,27.0,48.0,13.2,9.0,355.1,16.9,0.0,3.8,2.7,1008.5
2017-10-24,227.0,198.0,31.0,29.0,7.0,8.0,227.0,33.1,19.0,25.9,46.6,12.7,18.4,304.4,27.0,0.0,0.0,2.1,1011.6
2017-10-25,255.0,162.0,26.0,37.0,5.0,7.0,255.0,32.3,19.0,24.8,49.6,12.7,9.4,300.2,17.3,0.0,0.0,2.2,1014.2
2017-10-26,217.0,153.0,28.0,31.0,8.0,6.0,217.0,33.5,18.3,25.4,52.0,13.7,11.2,129.1,22.7,0.0,1.2,2.3,1014.5
2017-10-27,222.0,160.0,31.0,32.0,11.0,10.0,222.0,33.0,18.0,25.0,58.9,15.2,9.4,128.0,24.1,0.0,5.3,2.5,1013.8
2017-10-28,236.0,197.0,30.0,28.0,8.0,46.0,236.0,32.6,18.3,24.9,55.7,14.3,11.2,80.6,24.1,0.0,0.1,2.5,1013.4
