date,pm25,pm10,o3,no2,so2,co,AQI_pm25,AQI_pm10,AQI_o3,AQI_no2,AQI_so2,AQI_co,AQI
13-07-2017,82.0,68.0,13.0,17.0,6.0,9.0,82.0,68.0,13.0,17.0,6.0,9.0,82.0
14-07-2017,89.0,67.0,11.0,18.0,6.0,10.0,89.0,67.0,11.0,18.0,6.0,10.0,89.0
15-07-2017,105.0,69.0,15.0,17.0,5.0,12.0,105.0,69.0,15.0,17.0,5.0,12.0,105.0
16-07-2017,126.0,72.0,5.0,20.0,7.0,16.0,126.0,72.0,5.0,20.0,7.0,16.0,126.0
17-07-2017,118.0,63.0,16.0,18.0,6.0,11.0,118.0,63.0,16.0,18.0,6.0,11.0,118.0
18-07-2017,113.0,79.0,21.0,16.0,5.0,13.0,113.0,79.0,21.0,16.0,5.0,13.0,113.0
19-07-2017,130.0,59.0,7.0,22.0,5.0,17.0,130.0,59.0,7.0,22.0,5.0,17.0,130.0
20-07-2017,88.0,57.0,12.0,15.0,5.0,6.0,88.0,57.0,12.0,15.0,5.0,6.0,88.0
21-07-2017,88.0,52.0,9.0,14.0,3.0,6.0,88.0,52.0,9.0,14.0,3.0,6.0,88.0
22-07-2017,122.0,64.0,8.0,14.0,2.0,6.0,122.0,64.0,8.0,14.0,2.0,6.0,122.0
23-07-2017,102.0,66.0,6.0,14.0,2.0,5.0,102.0,66.0,6.0,14.0,2.0,5.0,102.0
24-07-2017,62.0,64.0,6.0,14.0,4.0,7.0,62.0,64.0,6.0,14.0,4.0,7.0,64.0
25-07-2017,70.0,88.0,5.0,13.0,5.0,2.0,70.0,88.0,5.0,13.0,5.0,2.0,88.0
26-07-2017,76.0,80.0,8.0,12.0,5.0,2.5,76.0,80.0,8.0,12.0,5.0,2.5,80.0
27-07-2017,51.0,78.0,7.0,16.0,9.0,3.0,51.0,78.0,7.0,16.0,9.0,3.0,78.0
28-07-2017,92.0,72.0,9.0,13.0,6.0,3.0,92.0,72.0,9.0,13.0,6.0,3.0,92.0
29-07-2017,97.0,62.0,10.0,12.0,6.0,4.0,97.0,62.0,10.0,12.0,6.0,4.0,97.0
30-07-2017,46.0,65.0,5.0,13.0,5.0,4.0,46.0,65.0,5.0,13.0,5.0,4.0,65.0
31-07-2017,75.0,66.0,7.0,9.0,5.0,2.0,75.0,66.0,7.0,9.0,5.0,2.0,75.0
01-08-2017,59.0,81.0,9.0,8.0,5.0,2.0,59.0,81.0,9.0,8.0,5.0,2.0,81.0
02-08-2017,81.0,94.0,9.0,12.5,6.0,7.5,81.0,94.0,9.0,12.5,6.0,7.5,94.0
05-08-2017,116.0,107.0,9.0,17.0,7.0,13.0,116.0,107.0,9.0,17.0,7.0,13.0,116.0
06-08-2017,151.0,71.0,12.0,16.0,6.0,7.0,151.0,71.0,12.0,16.0,6.0,7.0,151.0
07-08-2017,133.0,57.0,15.0,16.0,6.0,10.0,133.0,57.0,15.0,16.0,6.0,10.0,133.0
08-08-2017,122.0,71.0,4.0,14.0,3.0,20.0,122.0,71.0,4.0,14.0,3.0,20.0,122.0
09-08-2017,126.0,94.0,11.0,13.0,2.0,6.0,126.0,94.0,11.0,13.0,2.0,6.0,126.0
10-08-2017,118.0,80.0,8.0,8.0,2.0,7.0,118.0,80.0,8.0,8.0,2.0,7.0,118.0
11-08-2017,75.0,77.0,8.0,9.0,3.0,8.0,75.0,77.0,8.0,9.0,3.0,8.0,77.0
12-08-2017,57.0,85.0,9.0,9.0,2.0,7.0,57.0,85.0,9.0,9.0,2.0,7.0,85.0
13-08-2017,63.0,86.0,21.0,9.0,2.0,7.0,63.0,86.0,21.0,9.0,2.0,7.0,86.0
14-08-2017,76.0,77.0,16.5,11.0,3.0,6.0,76.0,77.0,16.5,11.0,3.0,6.0,77.0
15-08-2017,84.5,68.0,12.0,13.0,4.0,5.0,84.5,68.0,12.0,13.0,4.0,5.0,84.5
16-08-2017,93.0,62.0,11.0,13.0,3.0,7.0,93.0,62.0,11.0,13.0,3.0,7.0,93.0
17-08-2017,97.0,72.0,14.0,14.0,3.0,6.0,97.0,72.0,14.0,14.0,3.0,6.0,97.0
18-08-2017,110.0,47.0,4.0,18.0,4.0,13.0,110.0,47.0,4.0,18.0,4.0,13.0,110.0
19-08-2017,104.0,39.0,8.0,14.0,3.0,9.0,104.0,39.0,8.0,14.0,3.0,9.0,104.0
20-08-2017,75.0,41.0,7.0,15.0,4.0,8.0,75.0,41.0,7.0,15.0,4.0,8.0,75.0
21-08-2017,77.0,54.0,6.0,16.0,3.0,10.0,77.0,54.0,6.0,16.0,3.0,10.0,77.0
22-08-2017,121.0,51.0,6.0,18.0,3.0,13.0,121.0,51.0,6.0,18.0,3.0,13.0,121.0
23-08-2017,106.0,43.0,3.0,10.0,2.0,6.0,106.0,43.0,3.0,10.0,2.0,6.0,106.0
24-08-2017,96.0,60.0,11.0,20.0,3.0,3.0,96.0,60.0,11.0,20.0,3.0,3.0,96.0
25-08-2017,128.0,54.0,8.0,14.0,2.0,9.0,128.0,54.0,8.0,14.0,2.0,9.0,128.0
26-08-2017,116.0,49.0,13.0,12.0,3.0,12.0,116.0,49.0,13.0,12.0,3.0,12.0,116.0
27-08-2017,99.0,42.0,6.0,14.0,4.0,9.0,99.0,42.0,6.0,14.0,4.0,9.0,99.0
28-08-2017,71.0,40.0,4.0,12.0,5.0,11.0,71.0,40.0,4.0,12.0,5.0,11.0,71.0
29-08-2017,71.0,40.0,7.0,14.0,5.0,12.0,71.0,40.0,7.0,14.0,5.0,12.0,71.0
30-08-2017,78.0,38.0,4.0,14.0,3.0,4.0,78.0,38.0,4.0,14.0,3.0,4.0,78.0
31-08-2017,78.0,28.0,5.0,10.0,2.0,5.0,78.0,28.0,5.0,10.0,2.0,5.0,78.0
01-09-2017,58.0,32.0,5.0,8.0,2.0,4.333333333333333,58.0,32.0,5.0,8.0,2.0,4.333333333333333,58.0
02-09-2017,58.0,40.0,10.0,7.0,2.0,3.666666666666667,58.0,40.0,10.0,7.0,2.0,3.666666666666667,58.0
03-09-2017,71.0,53.0,9.0,8.0,2.0,3.0,71.0,53.0,9.0,8.0,2.0,3.0,71.0
04-09-2017,94.0,49.0,11.0,9.0,2.0,7.0,94.0,49.0,11.0,9.0,2.0,7.0,94.0
05-09-2017,76.0,31.0,2.0,12.0,2.0,10.0,76.0,31.0,2.0,12.0,2.0,10.0,76.0
06-09-2017,69.0,60.5,8.0,12.0,2.5,11.5,69.0,60.5,8.0,12.0,2.5,11.5,69.0
08-09-2017,109.0,90.0,14.0,12.0,3.0,13.0,109.0,90.0,14.0,12.0,3.0,13.0,109.0
09-09-2017,149.0,74.0,19.0,11.0,3.0,12.0,149.0,74.0,19.0,11.0,3.0,12.0,149.0
10-09-2017,142.0,73.0,19.0,11.0,3.0,9.0,142.0,73.0,19.0,11.0,3.0,9.0,142.0
11-09-2017,135.0,61.0,15.0,11.0,2.0,8.0,135.0,61.0,15.0,11.0,2.0,8.0,135.0
12-09-2017,121.0,70.0,19.0,12.0,3.0,13.0,121.0,70.0,19.0,12.0,3.0,13.0,121.0
13-09-2017,147.0,90.0,23.0,13.0,3.0,12.0,147.0,90.0,23.0,13.0,3.0,12.0,147.0
14-09-2017,165.0,80.0,20.0,12.0,3.0,8.0,165.0,80.0,20.0,12.0,3.0,8.0,165.0
15-09-2017,144.0,83.0,14.0,17.0,4.0,13.0,144.0,83.0,14.0,17.0,4.0,13.0,144.0
16-09-2017,152.0,68.0,16.0,13.0,3.0,9.0,152.0,68.0,16.0,13.0,3.0,9.0,152.0
17-09-2017,133.0,73.0,20.0,13.0,3.0,7.0,133.0,73.0,20.0,13.0,3.0,7.0,133.0
18-09-2017,139.0,86.0,28.0,21.0,4.0,13.0,139.0,86.0,28.0,21.0,4.0,13.0,139.0
19-09-2017,153.0,88.0,35.0,21.0,3.0,17.0,153.0,88.0,35.0,21.0,3.0,17.0,153.0
20-09-2017,165.0,67.0,8.0,18.0,3.0,10.0,165.0,67.0,8.0,18.0,3.0,10.0,165.0
21-09-2017,127.0,29.0,3.0,14.0,3.0,9.0,127.0,29.0,3.0,14.0,3.0,9.0,127.0
22-09-2017,61.0,34.0,2.0,12.0,3.0,9.0,61.0,34.0,2.0,12.0,3.0,9.0,61.0
23-09-2017,55.0,59.0,9.0,12.0,3.0,10.0,55.0,59.0,9.0,12.0,3.0,10.0,59.0
24-09-2017,112.0,79.0,14.0,13.0,2.0,13.0,112.0,79.0,14.0,13.0,2.0,13.0,112.0
25-09-2017,139.0,88.0,13.0,12.0,3.0,17.0,139.0,88.0,13.0,12.0,3.0,17.0,139.0
26-09-2017,150.0,100.0,25.0,17.0,4.0,20.0,150.0,100.0,25.0,17.0,4.0,20.0,150.0
27-09-2017,165.0,98.0,22.0,16.0,3.0,19.0,165.0,98.0,22.0,16.0,3.0,19.0,165.0
28-09-2017,161.0,101.0,25.0,16.0,4.0,20.0,161.0,101.0,25.0,16.0,4.0,20.0,161.0
29-09-2017,164.0,97.0,24.0,15.0,3.0,13.0,164.0,97.0,24.0,15.0,3.0,13.0,164.0
30-09-2017,154.0,95.0,19.0,16.0,3.0,14.0,154.0,95.0,19.0,16.0,3.0,14.0,154.0
01-10-2017,149.0,87.0,15.0,15.0,4.0,15.0,149.0,87.0,15.0,15.0,4.0,15.0,149.0
02-10-2017,135.0,97.0,23.0,17.0,4.0,13.0,135.0,97.0,23.0,17.0,4.0,13.0,135.0
03-10-2017,157.0,104.0,24.0,19.0,3.0,15.0,157.0,104.0,24.0,19.0,3.0,15.0,157.0
04-10-2017,163.0,108.0,19.0,19.0,3.0,12.0,163.0,108.0,19.0,19.0,3.0,12.0,163.0
05-10-2017,162.0,100.0,18.0,20.0,4.0,11.0,162.0,100.0,18.0,20.0,4.0,11.0,162.0
06-10-2017,155.0,104.0,23.0,21.0,4.0,11.0,155.0,104.0,23.0,21.0,4.0,11.0,155.0
07-10-2017,165.0,120.0,25.0,18.0,4.0,18.0,165.0,120.0,25.0,18.0,4.0,18.0,165.0
08-10-2017,186.0,116.0,12.0,22.0,4.0,20.0,186.0,116.0,12.0,22.0,4.0,20.0,186.0
09-10-2017,179.0,127.0,11.0,22.0,4.0,4.0,179.0,127.0,11.0,22.0,4.0,4.0,179.0
10-10-2017,195.0,118.0,11.0,20.0,4.0,7.0,195.0,118.0,11.0,20.0,4.0,7.0,195.0
11-10-2017,183.0,132.0,13.0,22.0,4.0,21.0,183.0,132.0,13.0,22.0,4.0,21.0,183.0
12-10-2017,199.0,129.0,13.0,21.0,3.0,19.0,199.0,129.0,13.0,21.0,3.0,19.0,199.0
13-10-2017,192.0,123.0,15.0,26.0,13.0,28.0,192.0,123.0,15.0,26.0,13.0,28.0,192.0
14-10-2017,190.0,144.0,11.0,23.0,5.0,26.0,190.0,144.0,11.0,23.0,5.0,26.0,190.0
15-10-2017,201.0,158.0,10.0,26.0,6.0,29.0,201.0,158.0,10.0,26.0,6.0,29.0,201.0
16-10-2017,195.0,143.0,12.0,23.0,4.0,18.0,195.0,143.0,12.0,23.0,4.0,18.0,195.0
17-10-2017,195.0,152.0,10.0,25.0,5.0,16.0,195.0,152.0,10.0,25.0,5.0,16.0,195.0
18-10-2017,207.0,159.0,15.0,19.0,7.0,11.0,207.0,159.0,15.0,19.0,7.0,11.0,207.0
19-10-2017,232.0,488.0,12.0,25.0,12.0,29.0,232.0,488.0,12.0,25.0,12.0,29.0,488.0
20-10-2017,356.0,240.0,19.0,23.0,10.0,22.0,356.0,240.0,19.0,23.0,10.0,22.0,356.0
21-10-2017,311.0,150.0,22.0,29.0,11.0,13.0,311.0,150.0,22.0,29.0,11.0,13.0,311.0
22-10-2017,215.0,147.0,23.0,26.0,12.0,12.0,215.0,147.0,23.0,26.0,12.0,12.0,215.0
23-10-2017,203.0,178.0,17.0,27.0,10.0,16.0,203.0,178.0,17.0,27.0,10.0,16.0,203.0
24-10-2017,227.0,198.0,8.0,29.0,7.0,31.0,227.0,198.0,8.0,29.0,7.0,31.0,227.0
25-10-2017,255.0,162.0,7.0,37.0,5.0,26.0,255.0,162.0,7.0,37.0,5.0,26.0,255.0
26-10-2017,217.0,153.0,6.0,31.0,8.0,28.0,217.0,153.0,6.0,31.0,8.0,28.0,217.0
27-10-2017,222.0,160.0,10.0,32.0,11.0,31.0,222.0,160.0,10.0,32.0,11.0,31.0,222.0
28-10-2017,236.0,197.0,46.0,28.0,8.0,30.0,236.0,197.0,46.0,28.0,8.0,30.0,236.0
29-10-2017,241.0,180.0,18.0,24.0,8.0,8.0,241.0,180.0,18.0,24.0,8.0,8.0,241.0
30-10-2017,232.0,181.0,5.0,25.0,8.0,8.0,232.0,181.0,5.0,25.0,8.0,8.0,232.0
31-10-2017,251.0,168.0,3.0,25.0,8.0,21.0,251.0,168.0,3.0,25.0,8.0,21.0,251.0
01-11-2017,243.0,149.0,13.0,23.0,7.0,24.0,243.0,149.0,13.0,23.0,7.0,24.0,243.0
02-11-2017,203.0,183.0,34.0,22.0,7.0,30.0,203.0,183.0,34.0,22.0,7.0,30.0,203.0
03-11-2017,236.0,149.0,53.0,18.0,7.0,24.0,236.0,149.0,53.0,18.0,7.0,24.0,236.0
04-11-2017,227.0,182.0,55.0,25.0,8.0,37.0,227.0,182.0,55.0,25.0,8.0,37.0,227.0
05-11-2017,255.0,183.0,12.0,24.0,8.0,27.0,255.0,183.0,12.0,24.0,8.0,27.0,255.0
06-11-2017,242.0,571.0,48.0,28.0,8.0,35.0,242.0,571.0,48.0,28.0,8.0,35.0,571.0
07-11-2017,570.0,446.0,12.0,36.0,10.0,41.0,,446.0,12.0,36.0,10.0,41.0,446.0
08-11-2017,566.0,535.0,14.0,35.0,7.0,28.0,,535.0,14.0,35.0,7.0,28.0,535.0
09-11-2017,561.0,391.0,51.0,40.0,8.0,42.0,,391.0,51.0,40.0,8.0,42.0,391.0
10-11-2017,475.0,375.0,12.0,39.0,10.0,37.0,475.0,375.0,12.0,39.0,10.0,37.0,475.0
11-11-2017,408.0,518.0,15.0,35.0,9.0,35.0,408.0,518.0,15.0,35.0,9.0,35.0,518.0
12-11-2017,515.0,408.0,11.0,37.0,8.0,32.0,,408.0,11.0,37.0,8.0,32.0,408.0
13-11-2017,438.0,282.0,10.0,36.0,7.0,23.0,438.0,282.0,10.0,36.0,7.0,23.0,438.0
14-11-2017,346.0,185.0,15.0,35.0,7.0,8.0,346.0,185.0,15.0,35.0,7.0,8.0,346.0
15-11-2017,261.0,185.0,15.0,34.0,9.0,13.0,261.0,185.0,15.0,34.0,9.0,13.0,261.0
16-11-2017,258.0,141.0,9.0,28.0,6.0,10.0,258.0,141.0,9.0,28.0,6.0,10.0,258.0
17-11-2017,210.0,131.0,12.0,30.0,9.0,10.0,210.0,131.0,12.0,30.0,9.0,10.0,210.0
18-11-2017,201.0,117.0,15.0,24.0,7.0,9.0,201.0,117.0,15.0,24.0,7.0,9.0,201.0
19-11-2017,190.0,147.0,11.0,26.0,6.0,11.0,190.0,147.0,11.0,26.0,6.0,11.0,190.0
20-11-2017,233.0,154.0,11.0,29.0,9.0,11.0,233.0,154.0,11.0,29.0,9.0,11.0,233.0
21-11-2017,234.0,163.0,11.0,31.0,8.0,1.0,234.0,163.0,11.0,31.0,8.0,1.0,234.0
22-11-2017,239.0,169.0,12.0,33.0,8.0,1.0,239.0,169.0,12.0,33.0,8.0,1.0,239.0
23-11-2017,238.0,186.0,10.0,38.0,3.0,10.0,238.0,186.0,10.0,38.0,3.0,10.0,238.0
24-11-2017,245.0,165.0,16.0,36.0,3.0,19.0,245.0,165.0,16.0,36.0,3.0,19.0,245.0
25-11-2017,235.0,210.0,13.0,43.0,6.0,17.0,235.0,210.0,13.0,43.0,6.0,17.0,235.0
26-11-2017,276.0,184.0,23.0,38.0,6.0,11.0,276.0,184.0,23.0,38.0,6.0,11.0,276.0
27-11-2017,254.0,143.0,9.0,38.0,6.0,15.0,254.0,143.0,9.0,38.0,6.0,15.0,254.0
