name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"INDIRA GANDHI INTERNATIONAL, IN",2019-09-18,34.3,26.1,30,40.2,26.1,34,23,67.1,0.1,100,4.17,rain,0,0,31.7,18.4,105.5,1008.4,35.8,4,201.7,17.5,8,,2019-09-18T06:07:42,2019-09-18T18:23:49,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-09-19,31.8,26,28.1,36.8,26,30.9,23.1,75.1,0.196,100,4.17,rain,0,0,29.9,18.2,101.3,1010.7,63.9,3.4,181.4,15.6,7,,2019-09-19T06:08:12,2019-09-19T18:22:37,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-09-20,33.5,25.7,29.2,39.1,25.7,32.4,23.2,71.4,0,0,0,,0,0,25.6,13,118.5,1009,49.3,3.6,208.6,18.1,7,,2019-09-20T06:08:41,2019-09-20T18:21:25,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-09-21,34.3,23.9,28.2,41.3,23.9,31.1,23.6,77.6,32.78,100,4.17,rain,0,0,33.5,13.8,121.6,1007.9,66,2.9,196.7,17.1,6,,2019-09-21T06:09:11,2019-09-21T18:20:13,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-09-22,29,24,25.9,32.8,24,26.8,23.4,86.2,0.196,100,4.17,rain,0,0,26.6,21.7,99,1009.8,67.2,3.2,181.1,15.7,7,,2019-09-22T06:09:40,2019-09-22T18:19:01,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2019-09-23,31.5,24,27.1,35.5,24,29.2,22.9,78.5,0,0,0,,0,0,25.2,12.8,99.3,1011.1,64.5,3.1,187.3,16.2,7,,2019-09-23T06:10:10,2019-09-23T18:17:49,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-09-24,32.1,25,27.9,36.7,25,29.9,22.7,74.4,0,0,0,,0,0,31.7,16.2,110.8,1011.3,61.5,3,196.2,17,7,,2019-09-24T06:10:40,2019-09-24T18:16:37,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-09-25,33.1,24,28,37.6,24,30,22.8,75.2,0,0,0,,0,0,34.9,16.4,89.3,1012.4,51.5,3,203.8,17.7,8,,2019-09-25T06:11:10,2019-09-25T18:15:26,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-09-26,32.4,25.4,28.3,38.1,25.4,30.8,23.2,74.7,0,0,0,,0,0,38.5,20.3,87,1012.7,61,4,178.9,15.5,7,,2019-09-26T06:11:40,2019-09-26T18:14:14,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-09-27,30.5,25,27.2,35.3,25,29.1,22.9,77.4,0,0,0,,0,0,33.5,16.3,88.8,1011.6,60.4,3.7,125.4,10.8,5,,2019-09-27T06:12:10,2019-09-27T18:13:03,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-09-28,31.1,24.5,27,35.1,24.5,28.5,22.8,78.5,0,0,0,,0,0,45,20.2,85.2,1009.8,53.6,3.5,188.8,16.2,7,,2019-09-28T06:12:40,2019-09-28T18:11:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-09-29,30.3,24,26.4,33.9,24,27.7,22.7,80.6,0.885,100,4.17,rain,0,0,25.9,13,101.4,1010.5,77.3,3.7,71,6.2,3,,2019-09-29T06:13:11,2019-09-29T18:10:40,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-09-30,30.9,24,26.5,35.5,24,28.1,22.9,81.4,1.956,100,4.17,rain,0,0,24.8,14.8,109.9,1009.4,74.8,3.6,173.8,14.9,6,,2019-09-30T06:13:42,2019-09-30T18:09:30,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-01,31.1,24,27.1,35.6,24,28.8,23.2,80.2,1.956,100,4.17,rain,0,0,25.2,12.8,114.4,1008.7,71.6,3,160.3,13.8,6,,2019-10-01T06:14:13,2019-10-01T18:08:19,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-02,32.1,23,27.7,35.3,23,29.3,22,72.8,0,0,0,,0,0,24.8,11,82.6,1009.9,29.1,3,206.9,17.6,7,,2019-10-02T06:14:44,2019-10-02T18:07:09,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-03,34,21.9,27.7,36.6,21.9,28.9,21.2,70,29.396,100,8.33,rain,0,0,20.9,27.4,117.1,1010,53.9,2.9,218.7,19.1,8,,2019-10-03T06:15:16,2019-10-03T18:06:00,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-04,30.3,22.3,25.9,33.6,22.3,27,21.2,76,0,0,0,,0,0,33.1,16.5,311.6,1011.1,58.2,3.3,210.1,18.2,8,,2019-10-04T06:15:48,2019-10-04T18:04:50,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-05,31.3,22,26.7,31.7,22,26.9,18.2,62.5,0,0,0,,0,0,26.6,18.2,300.3,1011,34.2,3.8,228.1,19.6,8,,2019-10-05T06:16:20,2019-10-05T18:03:41,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-06,32.1,22,26.8,32.3,22,27.1,19.1,65.3,0,0,0,,0,0,22,14.6,303.3,1011.5,33.3,3.3,227.8,19.7,8,,2019-10-06T06:16:52,2019-10-06T18:02:33,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-07,30.5,23,26.7,31.3,23,27.2,19.6,66.7,0,0,0,,0,0,31.3,20.2,295.5,1012.7,46.1,3.6,218.8,19,7,,2019-10-07T06:17:25,2019-10-07T18:01:25,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-08,30.7,21,25.9,31.1,21,26,17.6,61.8,0,0,0,,0,0,22.7,16.5,291.1,1012.1,1.7,4,227.3,19.6,8,,2019-10-08T06:17:58,2019-10-08T18:00:17,0.31,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-09,32.1,22.5,27.2,32.1,22.5,27.5,18,59.5,0,0,0,,0,0,19.8,9.3,74.2,1011.9,15.2,3.4,178,15.4,7,,2019-10-09T06:18:31,2019-10-09T17:59:10,0.35,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-10,33,22,27.2,32.2,22,27.2,17,56.4,0,0,0,,0,0,15.5,11.2,29.1,1011.4,14.5,2.9,202.8,17.5,7,,2019-10-10T06:19:05,2019-10-10T17:58:03,0.38,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-11,32,21.7,26.8,31.6,21.7,26.9,17.3,59.1,0,0,0,,0,0,16.9,9.2,282.4,1011,10.1,3.1,210,18.1,8,,2019-10-11T06:19:39,2019-10-11T17:56:58,0.41,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-12,32.1,22,27.3,33.2,22,27.8,18.7,61.8,0,0,0,,0,0,18.7,14.4,307.6,1012,6.7,3.3,210.7,18.2,7,,2019-10-12T06:20:13,2019-10-12T17:55:52,0.45,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-13,33,22,27.2,33.9,22,27.6,18,59,0,0,0,,0,0,22.7,12.8,303,1012.3,3.8,2.8,201.7,17.6,7,,2019-10-13T06:20:48,2019-10-13T17:54:47,0.48,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-14,33.1,21.9,27.2,33.6,21.9,27.6,18.2,60,0,0,0,,0,0,23,10.9,315.5,1013.2,16.8,2.5,214.8,18.7,8,,2019-10-14T06:21:23,2019-10-14T17:53:43,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-15,33.3,22,27.4,33.6,22,27.5,18,59.6,0,0,0,,0,0,17.6,9.4,65.1,1013.8,0,2.6,205.1,17.6,7,,2019-10-15T06:21:58,2019-10-15T17:52:40,0.55,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-16,33,23.7,27.9,34.1,23.7,28.8,19.5,61.8,0.88,100,4.17,rain,0,0,17.3,11,92.1,1014,2,2.2,197.9,17.1,7,,2019-10-16T06:22:34,2019-10-16T17:51:38,0.58,Rain,Clear conditions throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-17,32.5,24,27.4,34.1,24,27.9,19,61.7,0,0,0,,0,0,23.4,10.9,98.1,1013.7,0,2.3,187.5,16.1,7,,2019-10-17T06:23:10,2019-10-17T17:50:36,0.62,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-18,32.9,22.9,27,34.5,22.9,27.4,17.6,57.7,0,0,0,,0,0,55.4,37.1,79.8,1013.9,29.2,2.5,191.2,16.5,7,,2019-10-18T06:23:47,2019-10-18T17:49:35,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-19,31.3,22,26.5,32.6,22,26.8,16.8,56.3,0,0,0,,0,0,18,13,303.2,1015.4,48.8,2.6,203.9,17.6,7,,2019-10-19T06:24:24,2019-10-19T17:48:34,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-20,31.5,20,25.9,30.3,20,25.7,15.5,55.3,0,0,0,,0,0,25.2,16.4,296,1015.1,35.3,2.8,220.7,19,8,,2019-10-20T06:25:01,2019-10-20T17:47:35,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-21,30.1,19,25.1,29.5,19,24.9,14.4,53.9,0,0,0,,0,0,32.8,20.2,287.1,1013.4,27.6,2,218,19,8,,2019-10-21T06:25:39,2019-10-21T17:46:36,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-22,30.1,18,23.8,29,18,23.6,13.7,55.9,0,0,0,,0,0,33.1,18.6,270.5,1010.7,27.1,2.4,212.2,18.4,8,,2019-10-22T06:26:17,2019-10-22T17:45:39,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-23,31.1,18.8,24.4,30,18.8,24.2,13.7,53,0,0,0,,0,0,25.6,14.4,281.9,1009.8,0,2.4,215.4,18.6,8,,2019-10-23T06:26:56,2019-10-23T17:44:42,0.83,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-24,31,19.7,24.9,30.4,19.7,24.7,15.5,58.5,0,0,0,,0,0,23.4,9.2,42.7,1010.8,0,2.1,204.3,17.6,8,,2019-10-24T06:27:35,2019-10-24T17:43:46,0.86,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-25,29.3,20,24.6,28.9,20,24.5,15.3,57.9,0,0,0,,0,0,21.2,11.2,92,1012.1,0,2,196.1,17.1,7,,2019-10-25T06:28:15,2019-10-25T17:42:51,0.9,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-26,30,18.9,24.5,29.8,18.9,24.5,15.6,59.5,0,0,0,,0,0,19.4,9.4,127.2,1013.7,16.8,2.1,203.4,17.7,8,,2019-10-26T06:28:55,2019-10-26T17:41:58,0.93,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-27,31,19.5,24.5,29.9,19.5,24.3,14.5,56.9,0,0,0,,0,0,27,18.2,290.6,1013.1,4.8,2.1,209,18.1,8,,2019-10-27T06:29:36,2019-10-27T17:41:05,0.97,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-28,29.1,18.9,23.9,29.6,18.9,24,15.1,59.2,0,0,0,,0,0,18.7,11.2,269.4,1013.7,21.5,1.5,202.5,17.6,7,,2019-10-28T06:30:17,2019-10-28T17:40:13,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-29,27.5,20.1,24,28.1,20.1,24.1,16.9,65.4,0,0,0,,0,0,19.8,7.4,248.3,1014.3,47.5,1.6,144.9,12.4,6,,2019-10-29T06:30:58,2019-10-29T17:39:23,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-30,30,20.6,25.1,30.3,20.6,25.1,16,58.6,0,0,0,,0,0,27.7,9.4,284.2,1013.1,51.7,1.5,168.6,14.6,7,,2019-10-30T06:31:40,2019-10-30T17:38:33,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-10-31,31.1,20.2,24.7,30.4,20.2,24.7,15.8,59.5,0,0,0,,0,0,30.2,11.2,303,1012.4,32.9,1.5,197.5,17.2,7,,2019-10-31T06:32:22,2019-10-31T17:37:45,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-01,31,20,25.1,32.5,20,25.4,17.1,63,0,0,0,,0,0,18,11.2,336.9,1012.4,40.1,1.2,187.2,16.2,7,,2019-11-01T06:33:05,2019-11-01T17:36:58,0.13,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-02,28.1,20,23.5,29.3,20,23.7,18,71.6,0.293,100,4.17,rain,0,0,31.3,22,283.9,1014.1,55.2,1.2,148.6,12.9,6,,2019-11-02T06:33:48,2019-11-02T17:36:12,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-03,27,19,22.6,27.5,19,22.6,18.1,77.3,0.007,100,4.17,rain,0,0,32.4,18.3,258.2,1015,70.2,1,176.3,15.5,7,,2019-11-03T06:34:31,2019-11-03T17:35:27,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-04,29,19,23.3,28.6,19,23.3,16.4,67.4,0,0,0,,0,0,32.8,18,271.3,1014.7,28.5,2,191.6,16.6,7,,2019-11-04T06:35:15,2019-11-04T17:34:44,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-05,29,17.1,22.8,28.4,17.1,22.8,14,59.3,0,0,0,,0,0,34.6,22.2,268.5,1011.9,0,2.4,196.4,17.1,7,,2019-11-05T06:35:59,2019-11-05T17:34:02,0.26,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-06,30,17,23.6,28.7,17,23.4,12.2,51.1,0,0,0,,0,0,22.3,11.2,149.4,1009.6,30.1,2.4,175,15.1,7,,2019-11-06T06:36:44,2019-11-06T17:33:21,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-07,24.8,18,20.9,24.8,18,20.9,15.5,72,0.605,100,8.33,rain,0,0,33.8,14.8,76.2,1011,63.3,1.8,113.7,9.9,4,,2019-11-07T06:37:29,2019-11-07T17:32:42,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-08,28.1,17.5,22.2,27.9,17.5,22.1,15.5,68.5,0.4,100,4.17,rain,0,0,21.6,11.2,314.2,1013.7,41.6,1.7,165.8,14.3,6,,2019-11-08T06:38:14,2019-11-08T17:32:03,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-09,28,16,22.1,27.9,16,22.1,13.9,63.1,0,0,0,,0,0,26.3,18.2,288.3,1014.5,0,2.2,189.7,16.3,7,,2019-11-09T06:39:00,2019-11-09T17:31:27,0.39,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-10,29.3,17,21.6,28.4,17,21.6,12.5,57.7,0,0,0,,0,0,26.3,11.9,297.9,1014.6,5.9,2,188.5,16.2,7,,2019-11-10T06:39:46,2019-11-10T17:30:51,0.43,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-11,27,15.6,21.1,26.5,15.6,21.1,10.9,54.2,0,0,0,,0,0,24.8,11.2,298.2,1013.3,28.9,1.6,183.3,15.9,7,,2019-11-11T06:40:33,2019-11-11T17:30:17,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-12,27,14,20.1,26.6,14,20.1,10.6,56.6,0,0,0,,0,0,23.8,13,274.7,1014.3,15.6,1.2,187.9,16.2,7,,2019-11-12T06:41:19,2019-11-12T17:29:45,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-13,28,14.9,20.9,27.4,14.9,20.9,12.7,61.7,0,0,0,,0,0,20.2,9.4,267.4,1016.3,30.9,1.1,162.5,14,6,,2019-11-13T06:42:06,2019-11-13T17:29:14,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-14,26,17,21.1,26,17,21.1,14.6,67.8,0,0,0,,0,0,23,9.4,236.4,1016.9,46.6,1,157.7,13.8,6,,2019-11-14T06:42:53,2019-11-14T17:28:45,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-15,27,17,21.3,27.5,17,21.3,15.2,69.8,0,0,0,,0,0,22,11.1,280.8,1016.1,53.8,0.6,165.4,14.2,7,,2019-11-15T06:43:41,2019-11-15T17:28:16,0.6,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-16,28.1,18,21.8,27.8,18,21.8,13.7,62,0,0,0,,0,0,38.2,22.3,290.6,1015.9,24.6,1.8,177.9,15.4,7,,2019-11-16T06:44:28,2019-11-16T17:27:50,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-17,28,15,20.9,27.7,15,20.8,13.1,63.9,0,0,0,,0,0,40.3,16.7,277.5,1015.8,0.2,2.4,181.2,15.6,7,,2019-11-17T06:45:16,2019-11-17T17:27:25,0.67,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-18,25,15,19.7,25,15,19.7,12.7,65.8,0,0,0,,0,0,35.3,18.4,269.5,1015.2,26.3,2.7,181.9,15.6,7,,2019-11-18T06:46:04,2019-11-18T17:27:02,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-19,26,14.5,19.7,26,14.5,19.7,12,62.6,0,0,0,,0,0,25.2,11.2,265.8,1014.5,9.6,2.3,180.7,15.6,7,,2019-11-19T06:46:52,2019-11-19T17:26:40,0.74,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-20,26,14.7,19.8,26,14.7,19.8,11.7,61.7,0,0,0,,0,0,15.5,9.4,276.8,1015,7.3,2.2,177.4,15.4,7,,2019-11-20T06:47:40,2019-11-20T17:26:20,0.75,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-21,27,14.9,19.9,26.6,14.9,19.9,11.9,62.6,0,0,0,,0,0,16.6,9.4,299.4,1016.9,27.1,1.6,171.7,14.8,7,,2019-11-21T06:48:28,2019-11-21T17:26:01,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-22,27,15.4,21.1,26.9,15.4,21.1,12.2,58.5,0,0,0,,0,0,19.8,10.2,293.8,1017,32.1,1.7,168.5,14.6,6,,2019-11-22T06:49:16,2019-11-22T17:25:44,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-23,26,15.1,20.6,26,15.1,20.6,12.9,62.5,0,0,0,,0,0,29.5,13,268.8,1016.6,55.6,1.8,133.7,11.6,5,,2019-11-23T06:50:04,2019-11-23T17:25:28,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-24,26,15,20.6,26,15,20.6,13.6,65.7,0,0,0,,0,0,27,14.6,272.9,1015.8,50.5,2.1,126.4,10.9,5,,2019-11-24T06:50:52,2019-11-24T17:25:14,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-25,27,15.9,20.9,26.7,15.9,20.9,13.3,64.4,0,0,0,,0,0,15.8,9.4,336.5,1016.4,27.6,1.7,157.4,13.6,6,,2019-11-25T06:51:40,2019-11-25T17:25:02,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2019-11-26,28,17.7,22.2,27.4,17.7,22.2,13.3,58.5,0,0,0,,0,0,20.2,18.4,65,1015.7,61.1,2.3,136.2,11.7,6,,2019-11-26T06:52:28,2019-11-26T17:24:52,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
