name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-07,40.5,25.5,33.4,42.3,25.5,33.1,14.1,33.6,0,0,0,,0,0,55.4,37.1,317.8,1004.7,18.4,3.5,308,26.5,10,,2018-05-07T05:36:30,2018-05-07T19:00:17,0.73,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-08,35.6,25,30.1,35.8,25,29.8,14.4,39.9,0,0,0,,0,0,46.4,27.7,318.9,1005.5,64.9,3.8,292.2,25.3,10,,2018-05-08T05:35:46,2018-05-08T19:00:53,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-09,36.6,24,28.9,38.4,24,29.1,15.6,46.1,2.952,100,4.17,rain,0,0,55.4,37.1,326.1,1007.2,43.4,3.9,300.5,25.8,9,,2018-05-09T05:35:03,2018-05-09T19:01:30,0.8,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-10,40,24,32,39.5,24,32,15.9,42.5,0,0,0,,0,0,28.8,17.4,298.2,1007.8,0,3.5,316.4,27.5,9,,2018-05-10T05:34:22,2018-05-10T19:02:06,0.83,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-11,43,27,34.8,42.1,27.5,34.8,14.7,33.3,0,0,0,,0,0,33.5,18.4,299.5,1004.7,0,2.8,314,27.2,10,,2018-05-11T05:33:41,2018-05-11T19:02:42,0.86,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-12,42.1,30.1,35.4,48.5,31,37.3,18,37.6,3.912,100,4.17,rain,0,0,64.8,46.4,118.8,1004,29.9,3.1,295.7,25.5,10,,2018-05-12T05:33:02,2018-05-12T19:03:18,0.9,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-13,40,25,32.3,48.1,25,35.4,19.9,49.9,0.958,100,8.33,rain,0,0,55.4,34.9,62.6,1004.3,41.9,3.2,270.3,23.3,9,,2018-05-13T05:32:24,2018-05-13T19:03:55,0.93,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-14,36.1,23,29.9,39.7,23,30.8,17.7,49.6,0,0,0,,0,0,27,16.6,113.2,1005.8,24.7,3.2,310.4,27,10,,2018-05-14T05:31:47,2018-05-14T19:04:31,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-15,37,26.3,32.1,43,26.3,34.5,19.7,48.9,0,0,0,,0,0,26.6,18.7,94.8,1004.2,39.2,3.7,306.5,26.7,10,,2018-05-15T05:31:11,2018-05-15T19:05:07,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-16,41.5,25,34.9,40.7,25,35.1,15.1,33.6,0.004,100,4.17,rain,0,0,55.4,37.1,306,1003.2,47,3.9,314.7,27.2,10,,2018-05-16T05:30:37,2018-05-16T19:05:43,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-17,42,29.3,35.7,39.6,29.5,34.6,11.8,26.3,0,0,0,,0,0,55.4,27.7,328,1003.3,48.2,3.5,302,26.1,10,,2018-05-17T05:30:04,2018-05-17T19:06:18,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-18,40.3,28.7,34.8,38.8,29.2,34.5,14,31,0,0,0,,0,0,28.8,16.6,21.7,1003.2,40.4,3.3,296.2,25.5,9,,2018-05-18T05:29:32,2018-05-18T19:06:54,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-19,42,28.4,34.5,41.2,30.8,35.1,16.4,36.3,0,0,0,,0,0,51.8,18.4,229.3,1003,49.6,2.6,293,25.3,9,,2018-05-19T05:29:01,2018-05-19T19:07:30,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-20,42,28.9,35.2,39,28.8,33.8,10.1,25.2,0,0,0,,0,0,27.7,18.8,333.5,1004.2,33.2,3.5,304.5,26.2,10,,2018-05-20T05:28:32,2018-05-20T19:08:05,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-21,43.3,29.5,36.9,40.1,27.8,34.4,4.7,14.2,0,0,0,,0,0,33.1,21.2,344.4,1004.5,0,3.7,328.7,28.5,10,,2018-05-21T05:28:04,2018-05-21T19:08:40,0.2,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-22,45,29.7,37.6,45,28.1,35.8,7,16.3,0,0,0,,0,0,28.4,18.4,352.3,1003.5,1.2,3.1,326.3,28.2,10,,2018-05-22T05:27:37,2018-05-22T19:09:14,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-23,44,29.9,37.3,44,29.8,36.5,11.8,24,0,0,0,,0,0,29.2,18.2,48.6,1002.2,20.4,3.1,295.9,25.5,10,,2018-05-23T05:27:12,2018-05-23T19:09:49,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-24,44,31.2,37.2,44,30,35.8,8.9,19.2,0,0,0,,0,0,30.6,14.8,346.7,1001.5,20.7,3.4,319.5,27.6,10,,2018-05-24T05:26:48,2018-05-24T19:10:23,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-25,45,27.9,37.1,45,27.1,35.4,5,15.2,0,0,0,,0,0,31.7,22.3,305.7,1001.9,10.2,3.8,333.2,28.8,10,,2018-05-25T05:26:25,2018-05-25T19:10:57,0.35,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-26,46,28.7,37.5,46,27.6,36,5.8,16,0,0,0,,0,0,26.3,13,273.5,1000.8,7.7,3,334,28.9,10,,2018-05-26T05:26:04,2018-05-26T19:11:30,0.38,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-27,45.1,30.9,38.4,45.1,29.5,36.8,4.2,14,0,0,0,,0,0,40.7,14.9,245.2,1000,0,3.6,335,29,10,,2018-05-27T05:25:43,2018-05-27T19:12:03,0.42,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-28,43.2,29.4,36.9,44.7,30.3,36.2,12.6,25.2,0,0,0,,0,0,23,14.8,54.1,998.5,0,3.3,316.7,27.4,9,,2018-05-28T05:25:25,2018-05-28T19:12:36,0.45,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-29,46,28.9,37.6,46,29,38.5,14.2,28.8,0,0,0,,0,0,44.6,27.6,125.5,997.5,11.7,3.3,316.2,27.3,9,,2018-05-29T05:25:07,2018-05-29T19:13:08,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-30,42,30.8,35.2,46.9,31.4,37.7,19.1,40,0,0,0,,0,0,40.7,22.3,137.6,999.5,56.2,2.8,287,24.9,9,,2018-05-30T05:24:51,2018-05-30T19:13:40,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2018-05-31,43.1,29,36.6,48.6,30.3,38.8,18.4,36.7,0,0,0,,0,0,33.8,18.4,138.8,1001.1,12,3.2,289.2,25,9,,2018-05-31T05:24:37,2018-05-31T19:14:11,0.55,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-01,41.5,28,35.3,49.6,29.3,39.2,21,45.1,0,0,0,,0,0,64.8,27.7,103.6,1002,12.6,3.3,302.2,26,10,,2018-06-01T05:24:23,2018-06-01T19:14:41,0.59,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-02,38,26.7,32.5,44.2,27.9,34.7,19.1,46.2,0,0,0,,0,0,42.8,22.3,111.8,1003,21.7,3.5,315,27.2,9,,2018-06-02T05:24:12,2018-06-02T19:15:12,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-03,41,28,34.1,49.3,30.2,39.2,22.3,51.7,0,0,0,,0,0,33.5,21.9,94.7,1000.8,7.8,3.6,293.9,25.4,9,,2018-06-03T05:24:01,2018-06-03T19:15:41,0.65,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-04,42,30.7,36.4,48.6,35,41.5,22.1,45,0,0,0,,0,0,34.6,22.3,114.3,999.7,16.9,3.4,284.6,24.7,9,,2018-06-04T05:23:52,2018-06-04T19:16:10,0.69,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-05,41.4,31.9,36.6,56.3,36.9,42.4,22.5,45.3,0,0,0,,0,0,34.6,22.3,104,1001.9,13.4,3.2,268,23.1,8,,2018-06-05T05:23:44,2018-06-05T19:16:38,0.72,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-06,37.5,29,33.8,47.6,32.8,40.3,23.8,56.4,0,0,0,,0,0,37.1,22.3,78.5,1003.7,51.1,3.4,261.7,22.9,9,,2018-06-06T05:23:37,2018-06-06T19:17:05,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-07,42,29.9,36.2,51.2,35.5,43.6,24.1,51.7,0,0,0,,0,0,22.7,14.8,103.4,999.5,18.7,3,292.6,25.3,8,,2018-06-07T05:23:32,2018-06-07T19:17:32,0.75,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-08,41,33.1,36.4,51,39.4,44.5,24.4,51.1,0,0,0,,0,0,40.7,21.4,118.6,996.2,37.9,2.9,260.2,22.6,9,,2018-06-08T05:23:28,2018-06-08T19:17:58,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-09,39,24.1,32,47.4,24.1,38.3,24.9,68.5,26.516,100,8.33,rain,0,0,38.5,37,116.7,996.1,56.4,2.8,255.1,22.1,8,,2018-06-09T05:23:26,2018-06-09T19:18:23,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-10,38,26.2,32.4,45.3,26.2,37.9,23.8,62.7,1.956,100,4.17,rain,0,0,29.9,16.6,262.2,996.7,43.6,2.7,257,22.1,9,,2018-06-10T05:23:24,2018-06-10T19:18:48,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-11,40.2,29.3,35.2,50.7,35.2,41.6,23.5,53.7,0,0,0,,0,0,35.3,22.3,280.5,994.6,16.2,3,299.6,25.6,9,,2018-06-11T05:23:24,2018-06-11T19:19:11,0.92,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-12,41.5,30.5,36.7,51.6,33.8,43.4,23.2,46.8,0,0,0,,0,0,41.4,22.3,267.6,991.9,0,2.5,297.3,25.8,9,,2018-06-12T05:23:26,2018-06-12T19:19:34,0.95,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-13,41.5,34.9,38.2,50.7,38.6,43.8,21.9,40,0,0,0,,0,0,46.4,29.5,265.7,992.2,20.9,1.6,312.6,27,9,,2018-06-13T05:23:28,2018-06-13T19:19:55,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-14,42,34,37.6,47.4,35.8,40.8,19.6,36,0,0,0,,0,0,39.6,24.9,260,994.2,15.6,1.8,312.8,27.1,9,,2018-06-14T05:23:32,2018-06-14T19:20:16,0,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-15,40.1,33.3,36.8,48,34.6,40.1,19.8,37.8,0,0,0,,0,0,47.9,25.9,256.7,996.3,0,2.2,311.8,27.1,9,,2018-06-15T05:23:37,2018-06-15T19:20:36,0.05,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-16,40.1,33,36,49.7,35.8,40.9,21.7,44.8,0,0,0,,0,0,44.3,18.9,246.1,998.6,41.7,2.8,281.4,24.3,9,,2018-06-16T05:23:43,2018-06-16T19:20:55,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-17,37,28,32.6,44.9,30.2,37.2,22.4,56,0,0,0,,0,0,47.5,20.5,27.9,999.9,44.5,2.7,244.7,21.1,9,,2018-06-17T05:23:51,2018-06-17T19:21:13,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-18,37,29.3,32.5,44.8,31.4,36.1,21.3,53,0,0,0,,0,0,36.7,24.1,295.5,1000.1,43.3,3.3,261.3,22.8,9,,2018-06-18T05:23:59,2018-06-18T19:21:29,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-19,40,27,33.6,49.1,28.9,37.1,20.9,50.1,0,0,0,,0,0,33.5,22.3,307.4,1000.1,11.4,3.3,295.1,25.6,9,,2018-06-19T05:24:09,2018-06-19T19:21:45,0.19,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-20,42,30.8,36.2,47.4,33.1,39.7,20.4,41.5,0,0,0,,0,0,22.3,18.4,321.2,1000.5,41.3,3.2,296.3,25.5,9,,2018-06-20T05:24:20,2018-06-20T19:22:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-21,42,32.2,36.7,46.1,34.7,40.2,20.3,40,0,0,0,,0,0,31.7,18.4,321.6,1000.2,58.5,2.7,277.6,23.9,9,,2018-06-21T05:24:32,2018-06-21T19:22:13,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-22,45,31.8,37.9,45.9,34.2,40.4,18.8,35.5,0,0,0,,0,0,20.5,22.3,322,999,33.5,3.2,305.7,26.3,9,,2018-06-22T05:24:45,2018-06-22T19:22:25,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-23,43.9,33.9,38.2,47.7,38.2,42.3,20.8,37.6,0,0,0,,0,0,33.5,16.6,324.2,998.7,65.8,2.9,265.8,23.1,8,,2018-06-23T05:24:59,2018-06-23T19:22:36,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-24,42.5,33,37.8,47.2,35.2,40.6,19.3,34.8,0,0,0,,0,0,31.7,18.3,318.4,998.1,64.7,3.3,273,23.7,9,,2018-06-24T05:25:14,2018-06-24T19:22:46,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-25,43,33.7,37,51.1,35.8,41.1,20.9,40,0,0,0,,0,0,37.1,20.5,283.6,996,45.5,3.1,283.1,24.5,9,,2018-06-25T05:25:31,2018-06-25T19:22:55,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-26,34.6,31.1,32.9,39.5,35,36.9,21.9,52.8,0,0,0,,0,0,29.2,18.3,261,996.6,81.4,3.1,128.9,11.1,5,,2018-06-26T05:25:48,2018-06-26T19:23:03,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-27,37,26,30.9,49.6,26,37.4,25.1,72.5,9.498,100,16.67,rain,0,0,46.4,27.7,85.5,999,94.2,2.9,179.3,15.5,7,,2018-06-27T05:26:06,2018-06-27T19:23:09,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-28,34,25.7,29.1,43.6,25.7,34.5,25.9,83.8,29.758,100,16.67,rain,0,0,41.8,19.2,100.2,1000.3,84.3,2.9,159.8,13.9,6,,2018-06-28T05:26:25,2018-06-28T19:23:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-29,34.3,27,29.8,42.7,31.2,36.2,25.5,78.4,1.154,100,8.33,rain,0,0,46.8,23.4,106.7,1000.2,75.8,3,198.6,17,7,,2018-06-29T05:26:45,2018-06-29T19:23:17,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-06-30,34,27,30.5,43.6,31.3,38,25.9,77.1,0,0,0,,0,0,46.4,27.7,132.8,1000.7,69.1,3,213.3,18.2,7,,2018-06-30T05:27:06,2018-06-30T19:23:20,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-01,37,29,32.3,49.6,36.5,41.8,26.6,72.9,0.196,100,4.17,rain,0,0,41.8,22.3,262,999.5,59.6,3.2,243,21,9,,2018-07-01T05:27:28,2018-07-01T19:23:21,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-02,37,24.9,32,47.1,24.9,38,24.5,66.8,34.78,100,8.33,rain,0,0,39.6,20.1,243.7,997,72.6,3.6,243.1,21.1,8,,2018-07-02T05:27:51,2018-07-02T19:23:21,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-03,35,26.9,31.2,45.5,29.7,38.1,25.2,71.2,0,0,0,,0,0,38.5,18,93.5,996.8,63.8,3.7,252.3,21.8,8,,2018-07-03T05:28:14,2018-07-03T19:23:19,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-04,36,26,31.8,43.3,26,38.8,25.2,69.6,1.088,100,4.17,rain,0,0,45.4,18.4,70.4,997.7,63.2,3.6,238.6,20.6,8,,2018-07-04T05:28:38,2018-07-04T19:23:16,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-05,37.3,28.9,31.9,48.9,33.7,39.6,25.4,69.5,5.748,100,8.33,rain,0,0,55.4,37.1,288.6,999,66.2,3.2,262.8,22.7,8,,2018-07-05T05:29:03,2018-07-05T19:23:12,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-06,37,28,33.1,44.6,32.8,39.2,23.9,59.9,0,0,0,,0,0,38.5,18.4,277.9,999.4,45.3,3.1,269.5,23.3,9,,2018-07-06T05:29:28,2018-07-06T19:23:06,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-07,38,29.5,34,45.9,34.8,40.2,23.7,56.1,0,0,0,,0,0,28.8,21.3,310.3,998.5,22.1,3.2,288.9,24.8,9,,2018-07-07T05:29:55,2018-07-07T19:22:59,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-08,40,29.3,35.2,46,34.6,40.9,22.9,50.8,0,0,0,,0,0,25.6,13,325.3,997.4,21.9,3.4,292,25.4,8,,2018-07-08T05:30:21,2018-07-08T19:22:51,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-09,40,31,34.7,55.7,39.3,43.8,25.5,59.7,0,0,0,,0,0,26.3,22.3,109.6,997.2,53,2.9,255.2,21.9,8,,2018-07-09T05:30:49,2018-07-09T19:22:41,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-10,38.5,29.9,33.7,49.1,37.5,42.9,25.9,65.3,0,0,0,,0,0,34.6,22.2,108.6,997.8,54.5,3,251.6,21.7,8,,2018-07-10T05:31:17,2018-07-10T19:22:30,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-11,37,29.9,32.5,48,36.1,41.3,25.9,68.7,0.3,100,4.17,rain,0,0,32.4,18.4,115.5,997.4,72,2.9,212.5,18.2,7,,2018-07-11T05:31:46,2018-07-11T19:22:17,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-12,38,28.5,32.4,49.1,34.6,40.5,25.6,68.2,0.978,100,4.17,rain,0,0,33.5,16.6,163.9,996.9,72.2,3.1,197.1,17,8,,2018-07-12T05:32:15,2018-07-12T19:22:03,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-13,33,26,28.9,43.8,26,35.3,26.2,85.6,22.682,100,12.5,rain,0,0,24.8,16.6,99.4,998.2,82.4,2.9,105.5,9,6,,2018-07-13T05:32:44,2018-07-13T19:21:48,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-14,32,27.2,29.2,42.4,31.9,36.5,26.6,86.7,6.846,100,4.17,rain,0,0,28.1,22.3,95.3,997.8,77.9,2.5,134.8,11.6,6,,2018-07-14T05:33:14,2018-07-14T19:21:31,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-15,35.5,27.5,31.1,47.6,32.1,39.5,26.4,76.8,0,0,0,,0,0,31,20.4,114.5,997.4,64.2,3.3,211.6,18.4,8,,2018-07-15T05:33:45,2018-07-15T19:21:13,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-16,34,28,30,47.4,34.1,39.3,27.4,86.2,25.154,100,12.5,rain,0,0,27.7,19.2,101.6,997.9,89.3,2.9,161,14,5,,2018-07-16T05:34:15,2018-07-16T19:20:53,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
